z,log_stellar_mass,beta,beta_err
7,6.802793023888867,-2.4048481742499743,0.07508134834823775
7,7.143622787634184,-2.3058144748798477,0.08863577737457888
7,7.4844525513795,-2.229922449880478,0.11198741837082316
7,7.8252823151248165,-2.1799951397247446,0.14657885827556533
7,8.166112078870134,-2.1287355898636267,0.13873345356146294
7,8.506941842615449,-2.0601706151723302,0.13201181758670266
7,8.847771606360766,-2.000771300526297,0.14149739675224507
7,9.188601370106081,-1.9971145754281405,0.1430991587449364
7,9.529431133851398,-1.9153477483672547,0.12154432942278491
